"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"112142","S3738",2000,4,100,19,19,0,0,0.662053056516724,17,0,2.125,"(17,4)","kind"
"112172","S3739",2000,4,100,22,22,0,0,0.674740484429066,17,0,2.125,"(17,4)","kind"
"112202","S3740",2000,4,100,22,22,0,0,0.677431757016532,17,0,2.125,"(17,4)","kind"
"112232","S3741",2000,4,100,18,18,0,0,0.646289888504421,17,0,2.125,"(17,4)","kind"
"112262","S3742",2000,4,100,15,15,0,0,0.637447135717032,17,0,2.125,"(17,4)","kind"
"112292","S3743",2000,4,100,25,25,0,0,0.69357939254133,17,0,2.125,"(17,4)","kind"
"112322","S3744",2000,4,100,20,20,0,0,0.693194925028835,17,0,2.125,"(17,4)","kind"
"112352","S3745",2000,4,100,27,27,0,0,0.668589004229143,17,0,2.125,"(17,4)","kind"
"112382","S3746",2000,4,100,21,21,0,0,0.672049211841599,17,0,2.125,"(17,4)","kind"
"112412","S3747",2000,4,100,31,31,0,0,0.704728950403691,17,0,2.125,"(17,4)","kind"
"112442","S3748",2000,4,100,25,25,0,0,0.663590926566705,17,0,2.125,"(17,4)","kind"
"112472","S3749",2000,4,100,19,19,0,0,0.668589004229143,17,0,2.125,"(17,4)","kind"
"112502","S3750",2000,4,100,24,24,0,0,0.678969627066513,17,0,2.125,"(17,4)","kind"
"112532","S3751",2000,4,100,32,32,0,0,0.691657054978854,17,0,2.125,"(17,4)","kind"
"112562","S3752",2000,4,100,22,22,0,0,0.6639753940792,17,0,2.125,"(17,4)","kind"
"112592","S3753",2000,4,100,22,22,0,0,0.681660899653979,17,0,2.125,"(17,4)","kind"
"112622","S3754",2000,4,100,20,20,0,0,0.673971549404075,17,0,2.125,"(17,4)","kind"
"112652","S3755",2000,4,100,15,15,0,0,0.660515186466744,17,0,2.125,"(17,4)","kind"
"112682","S3756",2000,4,100,21,21,0,0,0.669742406766628,17,0,2.125,"(17,4)","kind"
"112712","S3757",2000,4,100,21,21,0,0,0.675124951941561,17,0,2.125,"(17,4)","kind"
"112742","S3758",2000,4,100,25,25,0,0,0.684736639753941,17,0,2.125,"(17,4)","kind"
"112772","S3759",2000,4,100,22,22,0,0,0.665128796616686,17,0,2.125,"(17,4)","kind"
"112802","S3760",2000,4,100,32,32,0,0,0.699730872741253,17,0,2.125,"(17,4)","kind"
"112832","S3761",2000,4,100,22,22,0,0,0.681276432141484,17,0,2.125,"(17,4)","kind"
"112862","S3762",2000,4,100,15,15,0,0,0.674356016916571,17,0,2.125,"(17,4)","kind"
"112892","S3763",2000,4,100,24,24,0,0,0.684736639753941,17,0,2.125,"(17,4)","kind"
"112922","S3764",2000,4,100,23,23,0,0,0.67358708189158,17,0,2.125,"(17,4)","kind"
"112952","S3765",2000,4,100,20,20,0,0,0.668973471741638,17,0,2.125,"(17,4)","kind"
"112982","S3766",2000,4,100,35,35,0,0,0.675124951941561,17,0,2.125,"(17,4)","kind"
"113012","S3767",2000,4,100,21,21,0,0,0.661668589004229,17,0,2.125,"(17,4)","kind"
"113042","S3768",2000,4,100,30,30,0,0,0.674356016916571,17,0,2.125,"(17,4)","kind"
"113072","S3769",2000,4,100,24,24,0,0,0.668973471741638,17,0,2.125,"(17,4)","kind"
"113102","S3770",2000,4,100,21,21,0,0,0.651672433679354,17,0,2.125,"(17,4)","kind"
"113132","S3771",2000,4,100,21,21,0,0,0.670126874279123,17,0,2.125,"(17,4)","kind"
"113162","S3772",2000,4,100,21,21,0,0,0.661668589004229,17,0,2.125,"(17,4)","kind"
"113192","S3773",2000,4,100,16,16,0,0,0.660515186466744,17,0,2.125,"(17,4)","kind"
"113222","S3774",2000,4,100,25,25,0,0,0.645520953479431,17,0,2.125,"(17,4)","kind"
"113252","S3775",2000,4,100,16,16,0,0,0.652056901191849,17,0,2.125,"(17,4)","kind"
"113282","S3776",2000,4,100,20,20,0,0,0.662821991541715,17,0,2.125,"(17,4)","kind"
"113312","S3777",2000,4,100,29,29,0,0,0.666666666666667,17,0,2.125,"(17,4)","kind"
"113342","S3778",2000,4,100,14,14,0,0,0.669357939254133,17,0,2.125,"(17,4)","kind"
"113372","S3779",2000,4,100,16,16,0,0,0.685121107266436,17,0,2.125,"(17,4)","kind"
"113402","S3780",2000,4,100,26,26,0,0,0.670126874279123,17,0,2.125,"(17,4)","kind"
"113432","S3781",2000,4,100,19,19,0,0,0.665513264129181,17,0,2.125,"(17,4)","kind"
"113462","S3782",2000,4,100,25,25,0,0,0.677431757016532,17,0,2.125,"(17,4)","kind"
"113492","S3783",2000,4,100,17,17,0,0,0.655517108804306,17,0,2.125,"(17,4)","kind"
"113522","S3784",2000,4,100,14,14,0,0,0.670511341791619,17,0,2.125,"(17,4)","kind"
"113552","S3785",2000,4,100,15,15,0,0,0.665128796616686,17,0,2.125,"(17,4)","kind"
"113582","S3786",2000,4,100,20,20,0,0,0.671664744329104,17,0,2.125,"(17,4)","kind"
"113612","S3787",2000,4,100,20,20,0,0,0.666282199154171,17,0,2.125,"(17,4)","kind"
"113642","S3788",2000,4,100,21,21,0,0,0.648981161091888,17,0,2.125,"(17,4)","kind"
"113672","S3789",2000,4,100,22,22,0,0,0.678200692041522,17,0,2.125,"(17,4)","kind"
"113702","S3790",2000,4,100,29,29,0,0,0.689350249903883,17,0,2.125,"(17,4)","kind"
"113732","S3791",2000,4,100,15,15,0,0,0.697424067666282,17,0,2.125,"(17,4)","kind"
"113762","S3792",2000,4,100,25,25,0,0,0.677047289504037,17,0,2.125,"(17,4)","kind"
"113792","S3793",2000,4,100,23,23,0,0,0.68319876970396,17,0,2.125,"(17,4)","kind"
"113822","S3794",2000,4,100,20,20,0,0,0.688196847366398,17,0,2.125,"(17,4)","kind"
"113852","S3795",2000,4,100,25,25,0,0,0.661284121491734,17,0,2.125,"(17,4)","kind"
"113882","S3796",2000,4,100,31,31,0,0,0.679738562091503,17,0,2.125,"(17,4)","kind"
"113912","S3797",2000,4,100,27,27,0,0,0.670895809304114,17,0,2.125,"(17,4)","kind"
"113942","S3798",2000,4,100,17,17,0,0,0.679738562091503,17,0,2.125,"(17,4)","kind"
"113972","S3799",2000,4,100,23,23,0,0,0.677431757016532,17,0,2.125,"(17,4)","kind"
"114002","S3800",2000,4,100,18,18,0,0,0.665128796616686,17,0,2.125,"(17,4)","kind"
"114032","S3801",2000,5,100,55,55,0,0,0.673971549404075,17,0,4.25,"(17,5)","kind"
"114062","S3802",2000,5,100,65,65,0,0,0.677816224529027,17,0,4.25,"(17,5)","kind"
"114092","S3803",2000,5,100,68,68,0,0,0.681660899653979,17,0,4.25,"(17,5)","kind"
"114122","S3804",2000,5,100,55,55,0,0,0.656670511341792,17,0,4.25,"(17,5)","kind"
"114152","S3805",2000,5,100,52,52,0,0,0.666666666666667,17,0,4.25,"(17,5)","kind"
"114182","S3806",2000,5,100,57,57,0,0,0.675124951941561,17,0,4.25,"(17,5)","kind"
"114212","S3807",2000,5,100,47,47,0,0,0.66243752402922,17,0,4.25,"(17,5)","kind"
"114242","S3808",2000,5,100,67,67,0,0,0.675124951941561,17,0,4.25,"(17,5)","kind"
"114272","S3809",2000,5,100,54,54,0,0,0.682045367166474,17,0,4.25,"(17,5)","kind"
"114302","S3810",2000,5,100,55,55,0,0,0.708958093041138,17,0,4.25,"(17,5)","kind"
"114332","S3811",2000,5,100,43,43,0,0,0.680891964628989,17,0,4.25,"(17,5)","kind"
"114362","S3812",2000,5,100,62,62,0,0,0.66320645905421,17,0,4.25,"(17,5)","kind"
"114392","S3813",2000,5,100,66,66,0,0,0.66243752402922,17,0,4.25,"(17,5)","kind"
"114422","S3814",2000,5,100,42,42,0,0,0.678969627066513,17,0,4.25,"(17,5)","kind"
"114452","S3815",2000,5,100,54,54,0,0,0.675124951941561,17,0,4.25,"(17,5)","kind"
"114482","S3816",2000,5,100,58,58,0,0,0.687043444828912,17,0,4.25,"(17,5)","kind"
"114512","S3817",2000,5,100,60,60,0,0,0.664744329104191,17,0,4.25,"(17,5)","kind"
"114542","S3818",2000,5,100,56,56,0,0,0.656286043829296,17,0,4.25,"(17,5)","kind"
"114572","S3819",2000,5,100,59,59,0,0,0.686658977316417,17,0,4.25,"(17,5)","kind"
"114602","S3820",2000,5,100,52,52,0,0,0.699346405228758,17,0,4.25,"(17,5)","kind"
"114632","S3821",2000,5,100,57,57,0,0,0.666666666666667,17,0,4.25,"(17,5)","kind"
"114662","S3822",2000,5,100,58,58,0,0,0.694732795078816,17,0,4.25,"(17,5)","kind"
"114692","S3823",2000,5,100,52,52,0,0,0.657054978854287,17,0,4.25,"(17,5)","kind"
"114722","S3824",2000,5,100,50,50,0,0,0.687043444828912,17,0,4.25,"(17,5)","kind"
"114752","S3825",2000,5,100,51,51,0,0,0.664744329104191,17,0,4.25,"(17,5)","kind"
"114782","S3826",2000,5,100,71,71,0,0,0.680891964628989,17,0,4.25,"(17,5)","kind"
"114812","S3827",2000,5,100,61,61,0,0,0.67281814686659,17,0,4.25,"(17,5)","kind"
"114842","S3828",2000,5,100,67,67,0,0,0.6639753940792,17,0,4.25,"(17,5)","kind"
"114872","S3829",2000,5,100,54,54,0,0,0.687043444828912,17,0,4.25,"(17,5)","kind"
"114902","S3830",2000,5,100,63,63,0,0,0.680891964628989,17,0,4.25,"(17,5)","kind"
"114932","S3831",2000,5,100,56,56,0,0,0.678200692041522,17,0,4.25,"(17,5)","kind"
"114962","S3832",2000,5,100,61,61,0,0,0.684736639753941,17,0,4.25,"(17,5)","kind"
"114992","S3833",2000,5,100,58,58,0,0,0.676278354479046,17,0,4.25,"(17,5)","kind"
"115022","S3834",2000,5,100,55,55,0,0,0.657439446366782,17,0,4.25,"(17,5)","kind"
"115052","S3835",2000,5,100,64,64,0,0,0.695501730103806,17,0,4.25,"(17,5)","kind"
"115082","S3836",2000,5,100,52,52,0,0,0.710111495578624,17,0,4.25,"(17,5)","kind"
"115112","S3837",2000,5,100,52,52,0,0,0.680123029603999,17,0,4.25,"(17,5)","kind"
"115142","S3838",2000,5,100,58,58,0,0,0.688965782391388,17,0,4.25,"(17,5)","kind"
"115172","S3839",2000,5,100,53,53,0,0,0.675893886966551,17,0,4.25,"(17,5)","kind"
"115202","S3840",2000,5,100,51,51,0,0,0.67358708189158,17,0,4.25,"(17,5)","kind"
"115232","S3841",2000,5,100,56,56,0,0,0.680891964628989,17,0,4.25,"(17,5)","kind"
"115262","S3842",2000,5,100,44,44,0,0,0.660899653979239,17,0,4.25,"(17,5)","kind"
"115292","S3843",2000,5,100,64,64,0,0,0.68242983467897,17,0,4.25,"(17,5)","kind"
"115322","S3844",2000,5,100,64,64,0,0,0.677816224529027,17,0,4.25,"(17,5)","kind"
"115352","S3845",2000,5,100,49,49,0,0,0.67358708189158,17,0,4.25,"(17,5)","kind"
"115382","S3846",2000,5,100,63,63,0,0,0.662053056516724,17,0,4.25,"(17,5)","kind"
"115412","S3847",2000,5,100,48,48,0,0,0.68396770472895,17,0,4.25,"(17,5)","kind"
"115442","S3848",2000,5,100,66,66,0,0,0.70242214532872,17,0,4.25,"(17,5)","kind"
"115472","S3849",2000,5,100,40,40,0,0,0.670126874279123,17,0,4.25,"(17,5)","kind"
"115502","S3850",2000,5,100,65,65,0,0,0.654748173779316,17,0,4.25,"(17,5)","kind"
"115532","S3851",2000,5,100,46,46,0,0,0.672433679354095,17,0,4.25,"(17,5)","kind"
"115562","S3852",2000,5,100,59,59,0,0,0.677047289504037,17,0,4.25,"(17,5)","kind"
"115592","S3853",2000,5,100,58,58,0,0,0.678585159554018,17,0,4.25,"(17,5)","kind"
"115622","S3854",2000,5,100,59,59,0,0,0.702806612841215,17,0,4.25,"(17,5)","kind"
"115652","S3855",2000,5,100,59,59,0,0,0.669742406766628,17,0,4.25,"(17,5)","kind"
"115682","S3856",2000,5,100,56,56,0,0,0.677047289504037,17,0,4.25,"(17,5)","kind"
"115712","S3857",2000,5,100,56,56,0,0,0.678585159554018,17,0,4.25,"(17,5)","kind"
"115742","S3858",2000,5,100,61,61,0,0,0.69281045751634,17,0,4.25,"(17,5)","kind"
"115772","S3859",2000,5,100,51,51,0,0,0.696655132641292,17,0,4.25,"(17,5)","kind"
"115802","S3860",2000,5,100,59,59,0,0,0.698193002691273,17,0,4.25,"(17,5)","kind"
"115832","S3861",2000,5,100,68,68,0,0,0.667435601691657,17,0,4.25,"(17,5)","kind"
"115862","S3862",2000,5,100,52,52,0,0,0.630142252979623,17,0,4.25,"(17,5)","kind"
"115892","S3863",2000,5,100,56,56,0,0,0.655517108804306,17,0,4.25,"(17,5)","kind"
"115922","S3864",2000,5,100,54,54,0,0,0.678969627066513,17,0,4.25,"(17,5)","kind"
"115952","S3865",2000,5,100,54,54,0,0,0.681276432141484,17,0,4.25,"(17,5)","kind"
"115982","S3866",2000,5,100,56,56,0,0,0.671280276816609,17,0,4.25,"(17,5)","kind"
"116012","S3867",2000,5,100,54,54,0,0,0.679738562091503,17,0,4.25,"(17,5)","kind"
"116042","S3868",2000,5,100,66,66,0,0,0.677431757016532,17,0,4.25,"(17,5)","kind"
"116072","S3869",2000,5,100,62,62,0,0,0.689734717416378,17,0,4.25,"(17,5)","kind"
"116102","S3870",2000,5,100,64,64,0,0,0.696655132641292,17,0,4.25,"(17,5)","kind"
"116132","S3871",2000,5,100,53,53,0,0,0.6639753940792,17,0,4.25,"(17,5)","kind"
"116162","S3872",2000,5,100,53,53,0,0,0.642445213379469,17,0,4.25,"(17,5)","kind"
"116192","S3873",2000,5,100,66,66,0,0,0.698961937716263,17,0,4.25,"(17,5)","kind"
"116222","S3874",2000,5,100,51,51,0,0,0.677431757016532,17,0,4.25,"(17,5)","kind"
"116252","S3875",2000,5,100,64,64,0,0,0.650134563629373,17,0,4.25,"(17,5)","kind"
"116282","S3876",2000,5,100,55,55,0,0,0.651287966166859,17,0,4.25,"(17,5)","kind"
"116312","S3877",2000,5,100,48,48,0,0,0.650519031141868,17,0,4.25,"(17,5)","kind"
"116342","S3878",2000,5,100,61,61,0,0,0.650519031141868,17,0,4.25,"(17,5)","kind"
"116372","S3879",2000,5,100,66,66,0,0,0.699730872741253,17,0,4.25,"(17,5)","kind"
"116402","S3880",2000,5,100,55,55,0,0,0.658208381391772,17,0,4.25,"(17,5)","kind"
"116432","S3881",2000,5,100,53,53,0,0,0.673971549404075,17,0,4.25,"(17,5)","kind"
"116462","S3882",2000,5,100,61,61,0,0,0.684352172241446,17,0,4.25,"(17,5)","kind"
"116492","S3883",2000,5,100,53,53,0,0,0.658977316416763,17,0,4.25,"(17,5)","kind"
"116522","S3884",2000,5,100,66,66,0,0,0.679738562091503,17,0,4.25,"(17,5)","kind"
"116552","S3885",2000,5,100,54,54,0,0,0.689350249903883,17,0,4.25,"(17,5)","kind"
"116582","S3886",2000,5,100,50,50,0,0,0.672049211841599,17,0,4.25,"(17,5)","kind"
"116612","S3887",2000,5,100,55,55,0,0,0.6639753940792,17,0,4.25,"(17,5)","kind"
"116642","S3888",2000,5,100,52,52,0,0,0.679354094579008,17,0,4.25,"(17,5)","kind"
"116672","S3889",2000,5,100,38,38,0,0,0.650903498654364,17,0,4.25,"(17,5)","kind"
"116702","S3890",2000,5,100,57,57,0,0,0.682814302191465,17,0,4.25,"(17,5)","kind"
"116732","S3891",2000,5,100,38,38,0,0,0.654748173779316,17,0,4.25,"(17,5)","kind"
"116762","S3892",2000,5,100,70,70,0,0,0.663590926566705,17,0,4.25,"(17,5)","kind"
"116792","S3893",2000,5,100,59,59,0,0,0.635524798154556,17,0,4.25,"(17,5)","kind"
"116822","S3894",2000,5,100,58,58,0,0,0.670126874279123,17,0,4.25,"(17,5)","kind"
"116852","S3895",2000,5,100,63,63,0,0,0.678585159554018,17,0,4.25,"(17,5)","kind"
"116882","S3896",2000,5,100,59,59,0,0,0.664744329104191,17,0,4.25,"(17,5)","kind"
"116912","S3897",2000,5,100,60,60,0,0,0.650134563629373,17,0,4.25,"(17,5)","kind"
"116942","S3898",2000,5,100,60,60,0,0,0.677816224529027,17,0,4.25,"(17,5)","kind"
"116972","S3899",2000,5,100,39,39,0,0,0.658977316416763,17,0,4.25,"(17,5)","kind"
"117002","S3900",2000,5,100,60,60,0,0,0.666666666666667,17,0,4.25,"(17,5)","kind"
"117032","S3901",2000,3,150,8,8,0,0,0.56401384083045,17,0,1.0625,"(17,3)","kind"
"117062","S3902",2000,3,150,6,6,0,0,0.57439446366782,17,0,1.0625,"(17,3)","kind"
"117092","S3903",2000,3,150,3,3,0,0,0.556708958093041,17,0,1.0625,"(17,3)","kind"
"117122","S3904",2000,3,150,6,6,0,0,0.580930411380238,17,0,1.0625,"(17,3)","kind"
"117152","S3905",2000,3,150,4,4,0,0,0.582083813917724,17,0,1.0625,"(17,3)","kind"
"117182","S3906",2000,3,150,3,3,0,0,0.56401384083045,17,0,1.0625,"(17,3)","kind"
"117212","S3907",2000,3,150,0,0,0,0,0.557862360630527,17,0,1.0625,"(17,3)","kind"
"117242","S3908",2000,3,150,2,2,0,0,0.575932333717801,17,0,1.0625,"(17,3)","kind"
"117272","S3909",2000,3,150,2,2,0,0,0.547481737793156,17,0,1.0625,"(17,3)","kind"
"117302","S3910",2000,3,150,5,5,0,0,0.56478277585544,17,0,1.0625,"(17,3)","kind"
"117332","S3911",2000,3,150,5,5,0,0,0.567474048442907,17,0,1.0625,"(17,3)","kind"
"117362","S3912",2000,3,150,7,7,0,0,0.558246828143022,17,0,1.0625,"(17,3)","kind"
"117392","S3913",2000,3,150,5,5,0,0,0.566320645905421,17,0,1.0625,"(17,3)","kind"
"117422","S3914",2000,3,150,1,1,0,0,0.575547866205306,17,0,1.0625,"(17,3)","kind"
"117452","S3915",2000,3,150,2,2,0,0,0.571318723567859,17,0,1.0625,"(17,3)","kind"
"117482","S3916",2000,3,150,2,2,0,0,0.56401384083045,17,0,1.0625,"(17,3)","kind"
"117512","S3917",2000,3,150,5,5,0,0,0.570549788542868,17,0,1.0625,"(17,3)","kind"
"117542","S3918",2000,3,150,3,3,0,0,0.596693579392541,17,0,1.0625,"(17,3)","kind"
"117572","S3919",2000,3,150,3,3,0,0,0.607843137254902,17,0,1.0625,"(17,3)","kind"
"117602","S3920",2000,3,150,4,4,0,0,0.537485582468281,17,0,1.0625,"(17,3)","kind"
"117632","S3921",2000,3,150,3,3,0,0,0.569780853517878,17,0,1.0625,"(17,3)","kind"
"117662","S3922",2000,3,150,6,6,0,0,0.57516339869281,17,0,1.0625,"(17,3)","kind"
"117692","S3923",2000,3,150,2,2,0,0,0.556324490580546,17,0,1.0625,"(17,3)","kind"
"117722","S3924",2000,3,150,3,3,0,0,0.569396386005383,17,0,1.0625,"(17,3)","kind"
"117752","S3925",2000,3,150,5,5,0,0,0.609765474817378,17,0,1.0625,"(17,3)","kind"
"117782","S3926",2000,3,150,2,2,0,0,0.576701268742791,17,0,1.0625,"(17,3)","kind"
"117812","S3927",2000,3,150,4,4,0,0,0.562475970780469,17,0,1.0625,"(17,3)","kind"
"117842","S3928",2000,3,150,4,4,0,0,0.60322952710496,17,0,1.0625,"(17,3)","kind"
"117872","S3929",2000,3,150,6,6,0,0,0.568242983467897,17,0,1.0625,"(17,3)","kind"
"117902","S3930",2000,3,150,7,7,0,0,0.549019607843137,17,0,1.0625,"(17,3)","kind"
"117932","S3931",2000,3,150,5,5,0,0,0.575932333717801,17,0,1.0625,"(17,3)","kind"
"117962","S3932",2000,3,150,6,6,0,0,0.558246828143022,17,0,1.0625,"(17,3)","kind"
"117992","S3933",2000,3,150,3,3,0,0,0.57439446366782,17,0,1.0625,"(17,3)","kind"
"118022","S3934",2000,3,150,4,4,0,0,0.594002306805075,17,0,1.0625,"(17,3)","kind"
"118052","S3935",2000,3,150,0,0,0,0,0.572856593617839,17,0,1.0625,"(17,3)","kind"
"118082","S3936",2000,3,150,5,5,0,0,0.575547866205306,17,0,1.0625,"(17,3)","kind"
"118112","S3937",2000,3,150,3,3,0,0,0.611303344867359,17,0,1.0625,"(17,3)","kind"
"118142","S3938",2000,3,150,3,3,0,0,0.580930411380238,17,0,1.0625,"(17,3)","kind"
"118172","S3939",2000,3,150,6,6,0,0,0.580545943867743,17,0,1.0625,"(17,3)","kind"
"118202","S3940",2000,3,150,2,2,0,0,0.568242983467897,17,0,1.0625,"(17,3)","kind"
"118232","S3941",2000,3,150,4,4,0,0,0.560938100730488,17,0,1.0625,"(17,3)","kind"
"118262","S3942",2000,3,150,6,6,0,0,0.554786620530565,17,0,1.0625,"(17,3)","kind"
"118292","S3943",2000,3,150,5,5,0,0,0.567858515955402,17,0,1.0625,"(17,3)","kind"
"118322","S3944",2000,3,150,2,2,0,0,0.549788542868128,17,0,1.0625,"(17,3)","kind"
"118352","S3945",2000,3,150,3,3,0,0,0.55517108804306,17,0,1.0625,"(17,3)","kind"
"118382","S3946",2000,3,150,3,3,0,0,0.595155709342561,17,0,1.0625,"(17,3)","kind"
"118412","S3947",2000,3,150,5,5,0,0,0.55517108804306,17,0,1.0625,"(17,3)","kind"
"118442","S3948",2000,3,150,5,5,0,0,0.559015763168012,17,0,1.0625,"(17,3)","kind"
"118472","S3949",2000,3,150,6,6,0,0,0.585544021530181,17,0,1.0625,"(17,3)","kind"
"118502","S3950",2000,3,150,7,7,0,0,0.585159554017685,17,0,1.0625,"(17,3)","kind"
"118532","S3951",2000,3,150,2,2,0,0,0.561707035755479,17,0,1.0625,"(17,3)","kind"
"118562","S3952",2000,3,150,1,1,0,0,0.55363321799308,17,0,1.0625,"(17,3)","kind"
"118592","S3953",2000,3,150,6,6,0,0,0.571318723567859,17,0,1.0625,"(17,3)","kind"
"118622","S3954",2000,3,150,3,3,0,0,0.554017685505575,17,0,1.0625,"(17,3)","kind"
"118652","S3955",2000,3,150,4,4,0,0,0.589388696655133,17,0,1.0625,"(17,3)","kind"
"118682","S3956",2000,3,150,5,5,0,0,0.591695501730104,17,0,1.0625,"(17,3)","kind"
"118712","S3957",2000,3,150,2,2,0,0,0.574009996155325,17,0,1.0625,"(17,3)","kind"
"118742","S3958",2000,3,150,4,4,0,0,0.591695501730104,17,0,1.0625,"(17,3)","kind"
"118772","S3959",2000,3,150,5,5,0,0,0.565167243367935,17,0,1.0625,"(17,3)","kind"
"118802","S3960",2000,3,150,4,4,0,0,0.569396386005383,17,0,1.0625,"(17,3)","kind"
"118832","S3961",2000,3,150,0,0,0,0,0.57439446366782,17,0,1.0625,"(17,3)","kind"
"118862","S3962",2000,3,150,4,4,0,0,0.570165321030373,17,0,1.0625,"(17,3)","kind"
"118892","S3963",2000,3,150,4,4,0,0,0.579392541330258,17,0,1.0625,"(17,3)","kind"
"118922","S3964",2000,3,150,4,4,0,0,0.58323721645521,17,0,1.0625,"(17,3)","kind"
"118952","S3965",2000,3,150,2,2,0,0,0.597846981930027,17,0,1.0625,"(17,3)","kind"
"118982","S3966",2000,3,150,2,2,0,0,0.568242983467897,17,0,1.0625,"(17,3)","kind"
"119012","S3967",2000,3,150,1,1,0,0,0.560938100730488,17,0,1.0625,"(17,3)","kind"
"119042","S3968",2000,3,150,6,6,0,0,0.602076124567474,17,0,1.0625,"(17,3)","kind"
"119072","S3969",2000,3,150,6,6,0,0,0.577854671280277,17,0,1.0625,"(17,3)","kind"
"119102","S3970",2000,3,150,7,7,0,0,0.582468281430219,17,0,1.0625,"(17,3)","kind"
"119132","S3971",2000,3,150,2,2,0,0,0.557862360630527,17,0,1.0625,"(17,3)","kind"
"119162","S3972",2000,3,150,8,8,0,0,0.568242983467897,17,0,1.0625,"(17,3)","kind"
"119192","S3973",2000,3,150,2,2,0,0,0.597462514417532,17,0,1.0625,"(17,3)","kind"
"119222","S3974",2000,3,150,8,8,0,0,0.569396386005383,17,0,1.0625,"(17,3)","kind"
"119252","S3975",2000,3,150,6,6,0,0,0.582468281430219,17,0,1.0625,"(17,3)","kind"
"119282","S3976",2000,3,150,5,5,0,0,0.579392541330258,17,0,1.0625,"(17,3)","kind"
"119312","S3977",2000,3,150,11,11,0,0,0.551710880430604,17,0,1.0625,"(17,3)","kind"
"119342","S3978",2000,3,150,4,4,0,0,0.569011918492887,17,0,1.0625,"(17,3)","kind"
"119372","S3979",2000,3,150,3,3,0,0,0.597078046905037,17,0,1.0625,"(17,3)","kind"
"119402","S3980",2000,3,150,4,4,0,0,0.565167243367935,17,0,1.0625,"(17,3)","kind"
"119432","S3981",2000,3,150,3,3,0,0,0.571318723567859,17,0,1.0625,"(17,3)","kind"
"119462","S3982",2000,3,150,2,2,0,0,0.559400230680507,17,0,1.0625,"(17,3)","kind"
"119492","S3983",2000,3,150,3,3,0,0,0.56478277585544,17,0,1.0625,"(17,3)","kind"
"119522","S3984",2000,3,150,3,3,0,0,0.545174932718185,17,0,1.0625,"(17,3)","kind"
"119552","S3985",2000,3,150,0,0,0,0,0.552864282968089,17,0,1.0625,"(17,3)","kind"
"119582","S3986",2000,3,150,4,4,0,0,0.595540176855056,17,0,1.0625,"(17,3)","kind"
"119612","S3987",2000,3,150,8,8,0,0,0.567089580930411,17,0,1.0625,"(17,3)","kind"
"119642","S3988",2000,3,150,4,4,0,0,0.581699346405229,17,0,1.0625,"(17,3)","kind"
"119672","S3989",2000,3,150,3,3,0,0,0.548250672818147,17,0,1.0625,"(17,3)","kind"
"119702","S3990",2000,3,150,4,4,0,0,0.59361783929258,17,0,1.0625,"(17,3)","kind"
"119732","S3991",2000,3,150,2,2,0,0,0.588235294117647,17,0,1.0625,"(17,3)","kind"
"119762","S3992",2000,3,150,4,4,0,0,0.579392541330258,17,0,1.0625,"(17,3)","kind"
"119792","S3993",2000,3,150,7,7,0,0,0.587081891580161,17,0,1.0625,"(17,3)","kind"
"119822","S3994",2000,3,150,4,4,0,0,0.572472126105344,17,0,1.0625,"(17,3)","kind"
"119852","S3995",2000,3,150,6,6,0,0,0.561707035755479,17,0,1.0625,"(17,3)","kind"
"119882","S3996",2000,3,150,9,9,0,0,0.572087658592849,17,0,1.0625,"(17,3)","kind"
"119912","S3997",2000,3,150,2,2,0,0,0.575547866205306,17,0,1.0625,"(17,3)","kind"
"119942","S3998",2000,3,150,0,0,0,0,0.585159554017685,17,0,1.0625,"(17,3)","kind"
"119972","S3999",2000,3,150,8,8,0,0,0.564398308342945,17,0,1.0625,"(17,3)","kind"
"120002","S4000",2000,3,150,2,2,0,0,0.592464436755094,17,0,1.0625,"(17,3)","kind"
"120032","S4001",2000,4,150,16,16,0,0,0.570934256055363,17,0,2.125,"(17,4)","kind"
"120062","S4002",2000,4,150,14,14,0,0,0.532871972318339,17,0,2.125,"(17,4)","kind"
"120092","S4003",2000,4,150,24,24,0,0,0.562860438292964,17,0,2.125,"(17,4)","kind"
"120122","S4004",2000,4,150,13,13,0,0,0.597078046905037,17,0,2.125,"(17,4)","kind"
"120152","S4005",2000,4,150,25,25,0,0,0.593233371780085,17,0,2.125,"(17,4)","kind"
"120182","S4006",2000,4,150,18,18,0,0,0.540561322568243,17,0,2.125,"(17,4)","kind"
"120212","S4007",2000,4,150,17,17,0,0,0.575932333717801,17,0,2.125,"(17,4)","kind"
"120242","S4008",2000,4,150,18,18,0,0,0.567089580930411,17,0,2.125,"(17,4)","kind"
"120272","S4009",2000,4,150,19,19,0,0,0.560553633217993,17,0,2.125,"(17,4)","kind"
"120302","S4010",2000,4,150,23,23,0,0,0.579008073817762,17,0,2.125,"(17,4)","kind"
"120332","S4011",2000,4,150,19,19,0,0,0.568627450980392,17,0,2.125,"(17,4)","kind"
