"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"864","S288",2000,5,10,35,35,0,0,0.898885044213764,5,0,1.25,"(5,5)","kind"
"867","S289",2000,5,10,46,46,0,0,0.908496732026144,5,0,1.25,"(5,5)","kind"
"870","S290",2000,5,10,38,38,0,0,0.90080738177624,5,0,1.25,"(5,5)","kind"
"873","S291",2000,5,10,42,42,0,0,0.895040369088812,5,0,1.25,"(5,5)","kind"
"876","S292",2000,5,10,34,34,0,0,0.900422914263745,5,0,1.25,"(5,5)","kind"
"879","S293",2000,5,10,36,36,0,0,0.897731641676278,5,0,1.25,"(5,5)","kind"
"882","S294",2000,5,10,36,36,0,0,0.893502499038831,5,0,1.25,"(5,5)","kind"
"885","S295",2000,5,10,38,38,0,0,0.888119953863899,5,0,1.25,"(5,5)","kind"
"888","S296",2000,5,10,39,39,0,0,0.888888888888889,5,0,1.25,"(5,5)","kind"
"891","S297",2000,5,10,39,39,0,0,0.898885044213764,5,0,1.25,"(5,5)","kind"
"894","S298",2000,5,10,36,36,0,0,0.89196462898885,5,0,1.25,"(5,5)","kind"
"897","S299",2000,5,10,38,38,0,0,0.897731641676278,5,0,1.25,"(5,5)","kind"
"900","S300",2000,5,10,37,37,0,0,0.89042675893887,5,0,1.25,"(5,5)","kind"
"903","S301",2000,3,20,5,5,0,0,0.864667435601692,5,0,0.3125,"(5,3)","kind"
"906","S302",2000,3,20,4,4,0,0,0.872741253364091,5,0,0.3125,"(5,3)","kind"
"909","S303",2000,3,20,6,6,0,0,0.868127643214148,5,0,0.3125,"(5,3)","kind"
"912","S304",2000,3,20,6,6,0,0,0.8719723183391,5,0,0.3125,"(5,3)","kind"
"915","S305",2000,3,20,3,3,0,0,0.875048058439062,5,0,0.3125,"(5,3)","kind"
"918","S306",2000,3,20,2,2,0,0,0.87043444828912,5,0,0.3125,"(5,3)","kind"
"921","S307",2000,3,20,8,8,0,0,0.878508266051519,5,0,0.3125,"(5,3)","kind"
"924","S308",2000,3,20,2,2,0,0,0.861976163014225,5,0,0.3125,"(5,3)","kind"
"927","S309",2000,3,20,3,3,0,0,0.865820838139177,5,0,0.3125,"(5,3)","kind"
"930","S310",2000,3,20,3,3,0,0,0.881199538638985,5,0,0.3125,"(5,3)","kind"
"933","S311",2000,3,20,6,6,0,0,0.871587850826605,5,0,0.3125,"(5,3)","kind"
"936","S312",2000,3,20,5,5,0,0,0.866205305651672,5,0,0.3125,"(5,3)","kind"
"939","S313",2000,3,20,8,8,0,0,0.869281045751634,5,0,0.3125,"(5,3)","kind"
"942","S314",2000,3,20,7,7,0,0,0.873510188389081,5,0,0.3125,"(5,3)","kind"
"945","S315",2000,3,20,6,6,0,0,0.873894655901576,5,0,0.3125,"(5,3)","kind"
"948","S316",2000,3,20,7,7,0,0,0.863514033064206,5,0,0.3125,"(5,3)","kind"
"951","S317",2000,3,20,2,2,0,0,0.865820838139177,5,0,0.3125,"(5,3)","kind"
"954","S318",2000,3,20,4,4,0,0,0.849288735101884,5,0,0.3125,"(5,3)","kind"
"957","S319",2000,3,20,5,5,0,0,0.863129565551711,5,0,0.3125,"(5,3)","kind"
"960","S320",2000,3,20,5,5,0,0,0.855824682814302,5,0,0.3125,"(5,3)","kind"
"963","S321",2000,3,20,5,5,0,0,0.868127643214148,5,0,0.3125,"(5,3)","kind"
"966","S322",2000,3,20,4,4,0,0,0.868127643214148,5,0,0.3125,"(5,3)","kind"
"969","S323",2000,3,20,6,6,0,0,0.866974240676663,5,0,0.3125,"(5,3)","kind"
"972","S324",2000,3,20,4,4,0,0,0.875048058439062,5,0,0.3125,"(5,3)","kind"
"975","S325",2000,3,20,4,4,0,0,0.857362552864283,5,0,0.3125,"(5,3)","kind"
"978","S326",2000,3,20,6,6,0,0,0.863129565551711,5,0,0.3125,"(5,3)","kind"
"981","S327",2000,3,20,5,5,0,0,0.872741253364091,5,0,0.3125,"(5,3)","kind"
"984","S328",2000,3,20,1,1,0,0,0.868896578239139,5,0,0.3125,"(5,3)","kind"
"987","S329",2000,3,20,7,7,0,0,0.874663590926567,5,0,0.3125,"(5,3)","kind"
"990","S330",2000,3,20,6,6,0,0,0.87043444828912,5,0,0.3125,"(5,3)","kind"
"993","S331",2000,3,20,6,6,0,0,0.864282968089196,5,0,0.3125,"(5,3)","kind"
"996","S332",2000,3,20,5,5,0,0,0.860053825451749,5,0,0.3125,"(5,3)","kind"
"999","S333",2000,3,20,7,7,0,0,0.866974240676663,5,0,0.3125,"(5,3)","kind"
"1002","S334",2000,3,20,5,5,0,0,0.868896578239139,5,0,0.3125,"(5,3)","kind"
"1005","S335",2000,3,20,5,5,0,0,0.883121876201461,5,0,0.3125,"(5,3)","kind"
"1008","S336",2000,3,20,5,5,0,0,0.853902345251826,5,0,0.3125,"(5,3)","kind"
"1011","S337",2000,3,20,5,5,0,0,0.866589773164168,5,0,0.3125,"(5,3)","kind"
"1014","S338",2000,3,20,8,8,0,0,0.857747020376778,5,0,0.3125,"(5,3)","kind"
"1017","S339",2000,3,20,4,4,0,0,0.858900422914264,5,0,0.3125,"(5,3)","kind"
"1020","S340",2000,3,20,3,3,0,0,0.874663590926567,5,0,0.3125,"(5,3)","kind"
"1023","S341",2000,3,20,6,6,0,0,0.858900422914264,5,0,0.3125,"(5,3)","kind"
"1026","S342",2000,3,20,7,7,0,0,0.861207227989235,5,0,0.3125,"(5,3)","kind"
"1029","S343",2000,3,20,2,2,0,0,0.858131487889273,5,0,0.3125,"(5,3)","kind"
"1032","S344",2000,3,20,0,0,0,0,0.85121107266436,5,0,0.3125,"(5,3)","kind"
"1035","S345",2000,3,20,6,6,0,0,0.898500576701269,5,0,0.3125,"(5,3)","kind"
"1038","S346",2000,3,20,8,8,0,0,0.865051903114187,5,0,0.3125,"(5,3)","kind"
"1041","S347",2000,3,20,7,7,0,0,0.876585928489043,5,0,0.3125,"(5,3)","kind"
"1044","S348",2000,3,20,3,3,0,0,0.879277201076509,5,0,0.3125,"(5,3)","kind"
"1047","S349",2000,3,20,7,7,0,0,0.866974240676663,5,0,0.3125,"(5,3)","kind"
"1050","S350",2000,3,20,7,7,0,0,0.87120338331411,5,0,0.3125,"(5,3)","kind"
"1053","S351",2000,3,20,5,5,0,0,0.869665513264129,5,0,0.3125,"(5,3)","kind"
"1056","S352",2000,3,20,7,7,0,0,0.873894655901576,5,0,0.3125,"(5,3)","kind"
"1059","S353",2000,3,20,6,6,0,0,0.880430603613995,5,0,0.3125,"(5,3)","kind"
"1062","S354",2000,3,20,7,7,0,0,0.87043444828912,5,0,0.3125,"(5,3)","kind"
"1065","S355",2000,3,20,5,5,0,0,0.864667435601692,5,0,0.3125,"(5,3)","kind"
"1068","S356",2000,3,20,5,5,0,0,0.864282968089196,5,0,0.3125,"(5,3)","kind"
"1071","S357",2000,3,20,5,5,0,0,0.861976163014225,5,0,0.3125,"(5,3)","kind"
"1074","S358",2000,3,20,3,3,0,0,0.87120338331411,5,0,0.3125,"(5,3)","kind"
"1077","S359",2000,3,20,9,9,0,0,0.860438292964245,5,0,0.3125,"(5,3)","kind"
"1080","S360",2000,3,20,8,8,0,0,0.881968473663975,5,0,0.3125,"(5,3)","kind"
"1083","S361",2000,3,20,4,4,0,0,0.85121107266436,5,0,0.3125,"(5,3)","kind"
"1086","S362",2000,3,20,0,0,0,0,0.865051903114187,5,0,0.3125,"(5,3)","kind"
"1089","S363",2000,3,20,8,8,0,0,0.88081507112649,5,0,0.3125,"(5,3)","kind"
"1092","S364",2000,3,20,3,3,0,0,0.8719723183391,5,0,0.3125,"(5,3)","kind"
"1095","S365",2000,3,20,4,4,0,0,0.860438292964245,5,0,0.3125,"(5,3)","kind"
"1098","S366",2000,3,20,5,5,0,0,0.865820838139177,5,0,0.3125,"(5,3)","kind"
"1101","S367",2000,3,20,6,6,0,0,0.865436370626682,5,0,0.3125,"(5,3)","kind"
"1104","S368",2000,3,20,7,7,0,0,0.874663590926567,5,0,0.3125,"(5,3)","kind"
"1107","S369",2000,3,20,5,5,0,0,0.864282968089196,5,0,0.3125,"(5,3)","kind"
"1110","S370",2000,3,20,4,4,0,0,0.853902345251826,5,0,0.3125,"(5,3)","kind"
"1113","S371",2000,3,20,6,6,0,0,0.865820838139177,5,0,0.3125,"(5,3)","kind"
"1116","S372",2000,3,20,9,9,0,0,0.876970396001538,5,0,0.3125,"(5,3)","kind"
"1119","S373",2000,3,20,5,5,0,0,0.872356785851596,5,0,0.3125,"(5,3)","kind"
"1122","S374",2000,3,20,4,4,0,0,0.872741253364091,5,0,0.3125,"(5,3)","kind"
"1125","S375",2000,3,20,6,6,0,0,0.869665513264129,5,0,0.3125,"(5,3)","kind"
"1128","S376",2000,3,20,6,6,0,0,0.863129565551711,5,0,0.3125,"(5,3)","kind"
"1131","S377",2000,3,20,3,3,0,0,0.850057670126874,5,0,0.3125,"(5,3)","kind"
"1134","S378",2000,3,20,3,3,0,0,0.875048058439062,5,0,0.3125,"(5,3)","kind"
"1137","S379",2000,3,20,3,3,0,0,0.864282968089196,5,0,0.3125,"(5,3)","kind"
"1140","S380",2000,3,20,6,6,0,0,0.881968473663975,5,0,0.3125,"(5,3)","kind"
"1143","S381",2000,3,20,3,3,0,0,0.862360630526721,5,0,0.3125,"(5,3)","kind"
"1146","S382",2000,3,20,8,8,0,0,0.874279123414072,5,0,0.3125,"(5,3)","kind"
"1149","S383",2000,3,20,9,9,0,0,0.882737408688966,5,0,0.3125,"(5,3)","kind"
"1152","S384",2000,3,20,3,3,0,0,0.855440215301807,5,0,0.3125,"(5,3)","kind"
"1155","S385",2000,3,20,4,4,0,0,0.863898500576701,5,0,0.3125,"(5,3)","kind"
"1158","S386",2000,3,20,5,5,0,0,0.868896578239139,5,0,0.3125,"(5,3)","kind"
"1161","S387",2000,3,20,6,6,0,0,0.869665513264129,5,0,0.3125,"(5,3)","kind"
"1164","S388",2000,3,20,8,8,0,0,0.873125720876586,5,0,0.3125,"(5,3)","kind"
"1167","S389",2000,3,20,3,3,0,0,0.866589773164168,5,0,0.3125,"(5,3)","kind"
"1170","S390",2000,3,20,7,7,0,0,0.871587850826605,5,0,0.3125,"(5,3)","kind"
"1173","S391",2000,3,20,5,5,0,0,0.865820838139177,5,0,0.3125,"(5,3)","kind"
"1176","S392",2000,3,20,4,4,0,0,0.868127643214148,5,0,0.3125,"(5,3)","kind"
"1179","S393",2000,3,20,5,5,0,0,0.867358708189158,5,0,0.3125,"(5,3)","kind"
"1182","S394",2000,3,20,8,8,0,0,0.867743175701653,5,0,0.3125,"(5,3)","kind"
"1185","S395",2000,3,20,4,4,0,0,0.882352941176471,5,0,0.3125,"(5,3)","kind"
"1188","S396",2000,3,20,4,4,0,0,0.875432525951557,5,0,0.3125,"(5,3)","kind"
"1191","S397",2000,3,20,5,5,0,0,0.868512110726644,5,0,0.3125,"(5,3)","kind"
"1194","S398",2000,3,20,4,4,0,0,0.873894655901576,5,0,0.3125,"(5,3)","kind"
"1197","S399",2000,3,20,8,8,0,0,0.866589773164168,5,0,0.3125,"(5,3)","kind"
"1200","S400",2000,3,20,6,6,0,0,0.872356785851596,5,0,0.3125,"(5,3)","kind"
"1203","S401",2000,4,20,12,12,0,0,0.867358708189158,5,0,0.625,"(5,4)","kind"
"1206","S402",2000,4,20,15,15,0,0,0.879661668589004,5,0,0.625,"(5,4)","kind"
"1209","S403",2000,4,20,10,10,0,0,0.860438292964245,5,0,0.625,"(5,4)","kind"
"1212","S404",2000,4,20,12,12,0,0,0.850442137639369,5,0,0.625,"(5,4)","kind"
"1215","S405",2000,4,20,9,9,0,0,0.837370242214533,5,0,0.625,"(5,4)","kind"
"1218","S406",2000,4,20,13,13,0,0,0.857747020376778,5,0,0.625,"(5,4)","kind"
"1221","S407",2000,4,20,10,10,0,0,0.872356785851596,5,0,0.625,"(5,4)","kind"
"1224","S408",2000,4,20,10,10,0,0,0.878123798539023,5,0,0.625,"(5,4)","kind"
"1227","S409",2000,4,20,17,17,0,0,0.868512110726644,5,0,0.625,"(5,4)","kind"
"1230","S410",2000,4,20,16,16,0,0,0.859284890426759,5,0,0.625,"(5,4)","kind"
"1233","S411",2000,4,20,11,11,0,0,0.867743175701653,5,0,0.625,"(5,4)","kind"
"1236","S412",2000,4,20,12,12,0,0,0.86159169550173,5,0,0.625,"(5,4)","kind"
"1239","S413",2000,4,20,12,12,0,0,0.873894655901576,5,0,0.625,"(5,4)","kind"
"1242","S414",2000,4,20,17,17,0,0,0.863898500576701,5,0,0.625,"(5,4)","kind"
"1245","S415",2000,4,20,12,12,0,0,0.864282968089196,5,0,0.625,"(5,4)","kind"
"1248","S416",2000,4,20,14,14,0,0,0.862745098039216,5,0,0.625,"(5,4)","kind"
"1251","S417",2000,4,20,16,16,0,0,0.866589773164168,5,0,0.625,"(5,4)","kind"
"1254","S418",2000,4,20,12,12,0,0,0.859669357939254,5,0,0.625,"(5,4)","kind"
"1257","S419",2000,4,20,17,17,0,0,0.87043444828912,5,0,0.625,"(5,4)","kind"
"1260","S420",2000,4,20,11,11,0,0,0.868896578239139,5,0,0.625,"(5,4)","kind"
"1263","S421",2000,4,20,16,16,0,0,0.879277201076509,5,0,0.625,"(5,4)","kind"
"1266","S422",2000,4,20,17,17,0,0,0.88081507112649,5,0,0.625,"(5,4)","kind"
"1269","S423",2000,4,20,13,13,0,0,0.869665513264129,5,0,0.625,"(5,4)","kind"
"1272","S424",2000,4,20,13,13,0,0,0.858515955401769,5,0,0.625,"(5,4)","kind"
"1275","S425",2000,4,20,13,13,0,0,0.853517877739331,5,0,0.625,"(5,4)","kind"
"1278","S426",2000,4,20,17,17,0,0,0.8719723183391,5,0,0.625,"(5,4)","kind"
"1281","S427",2000,4,20,18,18,0,0,0.868127643214148,5,0,0.625,"(5,4)","kind"
"1284","S428",2000,4,20,12,12,0,0,0.865436370626682,5,0,0.625,"(5,4)","kind"
"1287","S429",2000,4,20,11,11,0,0,0.865436370626682,5,0,0.625,"(5,4)","kind"
"1290","S430",2000,4,20,16,16,0,0,0.881199538638985,5,0,0.625,"(5,4)","kind"
"1293","S431",2000,4,20,13,13,0,0,0.867743175701653,5,0,0.625,"(5,4)","kind"
"1296","S432",2000,4,20,10,10,0,0,0.877354863514033,5,0,0.625,"(5,4)","kind"
"1299","S433",2000,4,20,15,15,0,0,0.873894655901576,5,0,0.625,"(5,4)","kind"
"1302","S434",2000,4,20,13,13,0,0,0.858131487889273,5,0,0.625,"(5,4)","kind"
"1305","S435",2000,4,20,16,16,0,0,0.862745098039216,5,0,0.625,"(5,4)","kind"
"1308","S436",2000,4,20,14,14,0,0,0.858131487889273,5,0,0.625,"(5,4)","kind"
"1311","S437",2000,4,20,17,17,0,0,0.85121107266436,5,0,0.625,"(5,4)","kind"
"1314","S438",2000,4,20,15,15,0,0,0.873510188389081,5,0,0.625,"(5,4)","kind"
"1317","S439",2000,4,20,15,15,0,0,0.866589773164168,5,0,0.625,"(5,4)","kind"
"1320","S440",2000,4,20,17,17,0,0,0.874279123414072,5,0,0.625,"(5,4)","kind"
"1323","S441",2000,4,20,13,13,0,0,0.873125720876586,5,0,0.625,"(5,4)","kind"
"1326","S442",2000,4,20,14,14,0,0,0.88081507112649,5,0,0.625,"(5,4)","kind"
"1329","S443",2000,4,20,9,9,0,0,0.863898500576701,5,0,0.625,"(5,4)","kind"
"1332","S444",2000,4,20,17,17,0,0,0.873510188389081,5,0,0.625,"(5,4)","kind"
"1335","S445",2000,4,20,10,10,0,0,0.873510188389081,5,0,0.625,"(5,4)","kind"
"1338","S446",2000,4,20,20,20,0,0,0.87120338331411,5,0,0.625,"(5,4)","kind"
"1341","S447",2000,4,20,13,13,0,0,0.866974240676663,5,0,0.625,"(5,4)","kind"
"1344","S448",2000,4,20,11,11,0,0,0.854671280276817,5,0,0.625,"(5,4)","kind"
"1347","S449",2000,4,20,14,14,0,0,0.876585928489043,5,0,0.625,"(5,4)","kind"
"1350","S450",2000,4,20,17,17,0,0,0.896193771626298,5,0,0.625,"(5,4)","kind"
"1353","S451",2000,4,20,14,14,0,0,0.863514033064206,5,0,0.625,"(5,4)","kind"
"1356","S452",2000,4,20,12,12,0,0,0.867743175701653,5,0,0.625,"(5,4)","kind"
"1359","S453",2000,4,20,11,11,0,0,0.869665513264129,5,0,0.625,"(5,4)","kind"
"1362","S454",2000,4,20,15,15,0,0,0.886582083813918,5,0,0.625,"(5,4)","kind"
"1365","S455",2000,4,20,15,15,0,0,0.863129565551711,5,0,0.625,"(5,4)","kind"
"1368","S456",2000,4,20,10,10,0,0,0.865436370626682,5,0,0.625,"(5,4)","kind"
"1371","S457",2000,4,20,13,13,0,0,0.859284890426759,5,0,0.625,"(5,4)","kind"
"1374","S458",2000,4,20,6,6,0,0,0.864282968089196,5,0,0.625,"(5,4)","kind"
"1377","S459",2000,4,20,19,19,0,0,0.868512110726644,5,0,0.625,"(5,4)","kind"
"1380","S460",2000,4,20,13,13,0,0,0.868127643214148,5,0,0.625,"(5,4)","kind"
"1383","S461",2000,4,20,11,11,0,0,0.861976163014225,5,0,0.625,"(5,4)","kind"
"1386","S462",2000,4,20,13,13,0,0,0.869665513264129,5,0,0.625,"(5,4)","kind"
"1389","S463",2000,4,20,12,12,0,0,0.867743175701653,5,0,0.625,"(5,4)","kind"
"1392","S464",2000,4,20,19,19,0,0,0.876201460976547,5,0,0.625,"(5,4)","kind"
"1395","S465",2000,4,20,16,16,0,0,0.864282968089196,5,0,0.625,"(5,4)","kind"
"1398","S466",2000,4,20,12,12,0,0,0.867358708189158,5,0,0.625,"(5,4)","kind"
"1401","S467",2000,4,20,10,10,0,0,0.860053825451749,5,0,0.625,"(5,4)","kind"
"1404","S468",2000,4,20,8,8,0,0,0.875048058439062,5,0,0.625,"(5,4)","kind"
"1407","S469",2000,4,20,11,11,0,0,0.869281045751634,5,0,0.625,"(5,4)","kind"
"1410","S470",2000,4,20,15,15,0,0,0.868512110726644,5,0,0.625,"(5,4)","kind"
"1413","S471",2000,4,20,11,11,0,0,0.872741253364091,5,0,0.625,"(5,4)","kind"
"1416","S472",2000,4,20,18,18,0,0,0.872356785851596,5,0,0.625,"(5,4)","kind"
"1419","S473",2000,4,20,15,15,0,0,0.872356785851596,5,0,0.625,"(5,4)","kind"
"1422","S474",2000,4,20,14,14,0,0,0.871587850826605,5,0,0.625,"(5,4)","kind"
"1425","S475",2000,4,20,15,15,0,0,0.867358708189158,5,0,0.625,"(5,4)","kind"
"1428","S476",2000,4,20,15,15,0,0,0.867358708189158,5,0,0.625,"(5,4)","kind"
"1431","S477",2000,4,20,20,20,0,0,0.870049980776624,5,0,0.625,"(5,4)","kind"
"1434","S478",2000,4,20,13,13,0,0,0.861976163014225,5,0,0.625,"(5,4)","kind"
"1437","S479",2000,4,20,17,17,0,0,0.850442137639369,5,0,0.625,"(5,4)","kind"
"1440","S480",2000,4,20,11,11,0,0,0.85121107266436,5,0,0.625,"(5,4)","kind"
"1443","S481",2000,4,20,14,14,0,0,0.873894655901576,5,0,0.625,"(5,4)","kind"
"1446","S482",2000,4,20,17,17,0,0,0.864667435601692,5,0,0.625,"(5,4)","kind"
"1449","S483",2000,4,20,19,19,0,0,0.883506343713956,5,0,0.625,"(5,4)","kind"
"1452","S484",2000,4,20,11,11,0,0,0.852748942714341,5,0,0.625,"(5,4)","kind"
"1455","S485",2000,4,20,12,12,0,0,0.86159169550173,5,0,0.625,"(5,4)","kind"
"1458","S486",2000,4,20,13,13,0,0,0.866205305651672,5,0,0.625,"(5,4)","kind"
"1461","S487",2000,4,20,12,12,0,0,0.856593617839293,5,0,0.625,"(5,4)","kind"
"1464","S488",2000,4,20,16,16,0,0,0.873510188389081,5,0,0.625,"(5,4)","kind"
"1467","S489",2000,4,20,17,17,0,0,0.873894655901576,5,0,0.625,"(5,4)","kind"
"1470","S490",2000,4,20,13,13,0,0,0.872356785851596,5,0,0.625,"(5,4)","kind"
"1473","S491",2000,4,20,15,15,0,0,0.8719723183391,5,0,0.625,"(5,4)","kind"
"1476","S492",2000,4,20,17,17,0,0,0.862745098039216,5,0,0.625,"(5,4)","kind"
"1479","S493",2000,4,20,16,16,0,0,0.882352941176471,5,0,0.625,"(5,4)","kind"
"1482","S494",2000,4,20,11,11,0,0,0.8719723183391,5,0,0.625,"(5,4)","kind"
"1485","S495",2000,4,20,9,9,0,0,0.862360630526721,5,0,0.625,"(5,4)","kind"
"1488","S496",2000,4,20,11,11,0,0,0.864282968089196,5,0,0.625,"(5,4)","kind"
"1491","S497",2000,4,20,10,10,0,0,0.861976163014225,5,0,0.625,"(5,4)","kind"
"1494","S498",2000,4,20,13,13,0,0,0.852364475201845,5,0,0.625,"(5,4)","kind"
"1497","S499",2000,4,20,13,13,0,0,0.869281045751634,5,0,0.625,"(5,4)","kind"
"1500","S500",2000,4,20,11,11,0,0,0.84083044982699,5,0,0.625,"(5,4)","kind"
"1503","S501",2000,5,20,27,27,0,0,0.866974240676663,5,0,1.25,"(5,5)","kind"
"1506","S502",2000,5,20,34,34,0,0,0.861976163014225,5,0,1.25,"(5,5)","kind"
"1509","S503",2000,5,20,33,33,0,0,0.852748942714341,5,0,1.25,"(5,5)","kind"
"1512","S504",2000,5,20,30,30,0,0,0.870049980776624,5,0,1.25,"(5,5)","kind"
"1515","S505",2000,5,20,36,36,0,0,0.871587850826605,5,0,1.25,"(5,5)","kind"
"1518","S506",2000,5,20,31,31,0,0,0.863898500576701,5,0,1.25,"(5,5)","kind"
"1521","S507",2000,5,20,34,34,0,0,0.868896578239139,5,0,1.25,"(5,5)","kind"
"1524","S508",2000,5,20,29,29,0,0,0.868512110726644,5,0,1.25,"(5,5)","kind"
"1527","S509",2000,5,20,25,25,0,0,0.87120338331411,5,0,1.25,"(5,5)","kind"
"1530","S510",2000,5,20,33,33,0,0,0.850057670126874,5,0,1.25,"(5,5)","kind"
"1533","S511",2000,5,20,37,37,0,0,0.878123798539023,5,0,1.25,"(5,5)","kind"
"1536","S512",2000,5,20,38,38,0,0,0.87120338331411,5,0,1.25,"(5,5)","kind"
"1539","S513",2000,5,20,39,39,0,0,0.865051903114187,5,0,1.25,"(5,5)","kind"
"1542","S514",2000,5,20,36,36,0,0,0.877739331026528,5,0,1.25,"(5,5)","kind"
"1545","S515",2000,5,20,34,34,0,0,0.880046136101499,5,0,1.25,"(5,5)","kind"
"1548","S516",2000,5,20,33,33,0,0,0.868512110726644,5,0,1.25,"(5,5)","kind"
"1551","S517",2000,5,20,29,29,0,0,0.871587850826605,5,0,1.25,"(5,5)","kind"
"1554","S518",2000,5,20,31,31,0,0,0.865436370626682,5,0,1.25,"(5,5)","kind"
"1557","S519",2000,5,20,35,35,0,0,0.864282968089196,5,0,1.25,"(5,5)","kind"
"1560","S520",2000,5,20,34,34,0,0,0.868512110726644,5,0,1.25,"(5,5)","kind"
"1563","S521",2000,5,20,29,29,0,0,0.852364475201845,5,0,1.25,"(5,5)","kind"
"1566","S522",2000,5,20,31,31,0,0,0.876585928489043,5,0,1.25,"(5,5)","kind"
"1569","S523",2000,5,20,36,36,0,0,0.871587850826605,5,0,1.25,"(5,5)","kind"
"1572","S524",2000,5,20,38,38,0,0,0.866589773164168,5,0,1.25,"(5,5)","kind"
"1575","S525",2000,5,20,34,34,0,0,0.855055747789312,5,0,1.25,"(5,5)","kind"
"1578","S526",2000,5,20,23,23,0,0,0.849288735101884,5,0,1.25,"(5,5)","kind"
"1581","S527",2000,5,20,34,34,0,0,0.853902345251826,5,0,1.25,"(5,5)","kind"
"1584","S528",2000,5,20,40,40,0,0,0.873125720876586,5,0,1.25,"(5,5)","kind"
"1587","S529",2000,5,20,35,35,0,0,0.863514033064206,5,0,1.25,"(5,5)","kind"
"1590","S530",2000,5,20,35,35,0,0,0.870818915801615,5,0,1.25,"(5,5)","kind"
"1593","S531",2000,5,20,38,38,0,0,0.877354863514033,5,0,1.25,"(5,5)","kind"
"1596","S532",2000,5,20,36,36,0,0,0.849673202614379,5,0,1.25,"(5,5)","kind"
"1599","S533",2000,5,20,38,38,0,0,0.864667435601692,5,0,1.25,"(5,5)","kind"
"1602","S534",2000,5,20,30,30,0,0,0.862360630526721,5,0,1.25,"(5,5)","kind"
"1605","S535",2000,5,20,36,36,0,0,0.868127643214148,5,0,1.25,"(5,5)","kind"
"1608","S536",2000,5,20,31,31,0,0,0.873894655901576,5,0,1.25,"(5,5)","kind"
"1611","S537",2000,5,20,35,35,0,0,0.870818915801615,5,0,1.25,"(5,5)","kind"
"1614","S538",2000,5,20,35,35,0,0,0.872741253364091,5,0,1.25,"(5,5)","kind"
"1617","S539",2000,5,20,34,34,0,0,0.870818915801615,5,0,1.25,"(5,5)","kind"
"1620","S540",2000,5,20,37,37,0,0,0.869281045751634,5,0,1.25,"(5,5)","kind"
"1623","S541",2000,5,20,31,31,0,0,0.852364475201845,5,0,1.25,"(5,5)","kind"
"1626","S542",2000,5,20,40,40,0,0,0.876201460976547,5,0,1.25,"(5,5)","kind"
"1629","S543",2000,5,20,36,36,0,0,0.867743175701653,5,0,1.25,"(5,5)","kind"
"1632","S544",2000,5,20,34,34,0,0,0.856978085351788,5,0,1.25,"(5,5)","kind"
"1635","S545",2000,5,20,33,33,0,0,0.87043444828912,5,0,1.25,"(5,5)","kind"
"1638","S546",2000,5,20,33,33,0,0,0.875432525951557,5,0,1.25,"(5,5)","kind"
"1641","S547",2000,5,20,39,39,0,0,0.877739331026528,5,0,1.25,"(5,5)","kind"
"1644","S548",2000,5,20,32,32,0,0,0.865051903114187,5,0,1.25,"(5,5)","kind"
"1647","S549",2000,5,20,36,36,0,0,0.875816993464052,5,0,1.25,"(5,5)","kind"
"1650","S550",2000,5,20,35,35,0,0,0.86159169550173,5,0,1.25,"(5,5)","kind"
"1653","S551",2000,5,20,35,35,0,0,0.874663590926567,5,0,1.25,"(5,5)","kind"
"1656","S552",2000,5,20,34,34,0,0,0.853902345251826,5,0,1.25,"(5,5)","kind"
"1659","S553",2000,5,20,36,36,0,0,0.877354863514033,5,0,1.25,"(5,5)","kind"
"1662","S554",2000,5,20,38,38,0,0,0.869665513264129,5,0,1.25,"(5,5)","kind"
"1665","S555",2000,5,20,40,40,0,0,0.875432525951557,5,0,1.25,"(5,5)","kind"
"1668","S556",2000,5,20,39,39,0,0,0.879661668589004,5,0,1.25,"(5,5)","kind"
"1671","S557",2000,5,20,37,37,0,0,0.868896578239139,5,0,1.25,"(5,5)","kind"
"1674","S558",2000,5,20,29,29,0,0,0.86159169550173,5,0,1.25,"(5,5)","kind"
"1677","S559",2000,5,20,32,32,0,0,0.879661668589004,5,0,1.25,"(5,5)","kind"
"1680","S560",2000,5,20,33,33,0,0,0.853902345251826,5,0,1.25,"(5,5)","kind"
"1683","S561",2000,5,20,34,34,0,0,0.864282968089196,5,0,1.25,"(5,5)","kind"
"1686","S562",2000,5,20,24,24,0,0,0.862745098039216,5,0,1.25,"(5,5)","kind"
"1689","S563",2000,5,20,37,37,0,0,0.874663590926567,5,0,1.25,"(5,5)","kind"
"1692","S564",2000,5,20,35,35,0,0,0.868127643214148,5,0,1.25,"(5,5)","kind"
"1695","S565",2000,5,20,46,46,0,0,0.865820838139177,5,0,1.25,"(5,5)","kind"
"1698","S566",2000,5,20,37,37,0,0,0.87043444828912,5,0,1.25,"(5,5)","kind"
"1701","S567",2000,5,20,38,38,0,0,0.87043444828912,5,0,1.25,"(5,5)","kind"
"1704","S568",2000,5,20,33,33,0,0,0.875048058439062,5,0,1.25,"(5,5)","kind"
"1707","S569",2000,5,20,31,31,0,0,0.859669357939254,5,0,1.25,"(5,5)","kind"
"1710","S570",2000,5,20,34,34,0,0,0.854671280276817,5,0,1.25,"(5,5)","kind"
